epoch,train_loss,val_metric
1,0.9261289132402298,0.5957798630211752
2,0.6109726054237244,0.7171225666636989
3,0.5022480293791345,0.7847766780069652
4,0.45448919319091957,0.807889121497477
5,0.4258150165385388,0.8238180341606363
6,0.4093486911438881,0.8319414885623254
7,0.3959286021425369,0.8409578258683658
8,0.3880148590879237,0.845433348575924
9,0.3780295491218567,0.8472902845974105
10,0.3740990697703463,0.8505111915308075
11,0.3708412086710017,0.8524843123520423
12,0.3665307028496519,0.8528417147370495
13,0.36241411858416617,0.8558396417935479
14,0.3597597746138877,0.8566979515160589
15,0.3591045274379406,0.856878886456412
16,0.35648497710836696,0.8575087037396587
17,0.3609832905074383,0.8591541070175687
18,0.3543134888435932,0.859372568942706
19,0.3538043936516376,0.8593528430616121
20,0.35206204297694754,0.8596131447313252
