epoch,train_loss,val_metric
1,2.612680428168353,0.18475750577367206
2,2.4549871893490063,0.37798306389530406
3,2.229767350589528,0.4488067744418784
4,2.060029254240148,0.46882217090069284
5,1.9355695843696594,0.49923017705927636
6,1.8406679209540873,0.5288683602771362
7,1.7625314067391789,0.560816012317167
8,1.6982857725199532,0.5808314087759815
9,1.6432363671414993,0.5993071593533488
10,1.5948212602559257,0.613548883756736
11,1.556498580119189,0.6220169361046959
12,1.522943005842321,0.6301000769822941
13,1.492273295626921,0.6358737490377213
14,1.4673582070014055,0.6454965357967667
15,1.4477887679548824,0.6508852963818321
16,1.4301954122150646,0.6578137028483448
17,1.4182811519678902,0.6632024634334103
18,1.4073925789664774,0.6674364896073903
19,1.4012836147757137,0.6682063125481139
20,1.3996047693140365,0.6682063125481139
