epoch,train_loss,val_metric
1,0.8658268080112782,0.5969768460610596
2,0.6154227141370164,0.7070384819345651
3,0.4284571291284358,0.8978709550178039
4,0.2927499465168791,0.9195261397607094
5,0.24816189154665522,0.9225124227377852
6,0.2246932474222589,0.9261188224370666
7,0.2120195764493435,0.929265736502091
8,0.20015357808863862,0.9303787880333837
9,0.19192574103461935,0.9293110140807275
10,0.1856927603800246,0.9315511672236713
11,0.18093460635183023,0.9293946150538719
12,0.17349794834772958,0.9318930341343805
13,0.17074099782299487,0.9319136662834698
14,0.16755513472759978,0.9326214719074518
15,0.16332595086795218,0.9327670191600369
16,0.1611201041873465,0.9327353139492341
17,0.15816297352393258,0.9332086376164064
18,0.15417481159910243,0.9330089826360035
19,0.15287342030317225,0.9332335595412036
20,0.1539307973486312,0.9334865698304768
