epoch,train_loss,val_metric
1,2.656163678449743,0.09817617384555685
2,2.494010364308077,0.3802871556072953
3,2.217541582444135,0.4315095071788902
4,2.0229850551661324,0.4718665114474195
5,1.8980409327675314,0.5261932479627474
6,1.8022886128986584,0.5615056266977105
7,1.7241902982487398,0.5851765618936748
8,1.6593737146433662,0.6041909196740396
9,1.604886391583611,0.6173845556849049
10,1.5577793577138115,0.6270857586340707
11,1.5185085464926327,0.6356228172293364
12,1.4857718909488005,0.6457120682964688
13,1.4559229366919573,0.6519208381839348
14,1.43257758547278,0.6592937524253007
15,1.4109936251359827,0.6662786185487001
16,1.3960205982713139,0.6682188591385332
17,1.3841718610595255,0.6720993403181995
18,1.3724696005091948,0.673651532790066
19,1.3653446541113012,0.6744276290259992
20,1.363307048292721,0.6748156771439658
