epoch,train_loss,val_metric
1,1.0008937620102092,0.7201695271487948
2,0.5020778422660016,0.872512791255481
3,0.3579925610664043,0.8924376810324431
4,0.31934321544905925,0.8951150919865806
5,0.2996465861797333,0.899020668830411
6,0.28523827321985934,0.9001115862937553
7,0.27508072003405143,0.9030770411475497
8,0.26716224056609134,0.9062782359376629
9,0.2583731433178516,0.9073413927536115
10,0.2519320382082716,0.9076226692481558
11,0.24557449506952408,0.9099210259785482
12,0.244037963291432,0.9112763127363593
13,0.23885568843242969,0.9106403975165955
14,0.2351049541792971,0.9108927941325584
15,0.23190129164685594,0.9125161583754838
16,0.23081960196190693,0.9128196760396281
17,0.22812169999518292,0.913567439597581
18,0.22644879336052753,0.9126255365357778
19,0.22332794628244765,0.9137059796619358
20,0.22599425867516942,0.9139954149928089
