epoch,train_loss,val_metric
1,2.598264308536754,0.25533566162204113
2,2.455182061475866,0.3469150174621653
3,2.247497726889218,0.4051222351571595
4,2.0893504549475277,0.45168800931315484
5,1.971208912484786,0.48932867675591774
6,1.8809228364159079,0.5215366705471478
7,1.8061690856428707,0.5467597982149787
8,1.7397888057372148,0.5649980597594102
9,1.6847834201420055,0.5878928987194412
10,1.6358097686487085,0.5983701979045402
11,1.5972160030813778,0.6096235933255724
12,1.5600451055695028,0.6173845556849049
13,1.5302190640393425,0.6239813736903376
14,1.5055993795394897,0.6309662398137369
15,1.4852019408169914,0.6379511059371362
16,1.4695994889034945,0.6445479239425689
17,1.455348649445702,0.646488164532402
18,1.4453256515895618,0.6476523088863019
19,1.438524726559134,0.6495925494761351
20,1.4346448323305916,0.6499805975941017
