epoch,train_loss,val_metric
1,2.6352223929236915,0.25417151726814124
2,2.451756715774536,0.35118354675979824
3,2.2117888857336605,0.41482343810632516
4,2.04710813480265,0.46177726038028716
5,1.9283591263434465,0.5032984090027164
6,1.8385769830030554,0.5339542103220799
7,1.7646087653496687,0.5584012417539775
8,1.6989419179804184,0.5812960807140085
9,1.6447904109954834,0.59953434225844
10,1.596630517174216,0.610011641443539
11,1.558908297735102,0.6173845556849049
12,1.5224866235957426,0.626697710516104
13,1.4933167099952698,0.63290648040357
14,1.469343711348141,0.6437718277066357
15,1.4494820412467508,0.6476523088863019
16,1.434393402408151,0.6523088863019014
17,1.420471356195562,0.6558013193636011
18,1.4107928977293127,0.656965463717501
19,1.4040414129986483,0.6589057043073341
20,1.4003680558765637,0.6592937524253007
