epoch,train_loss,val_metric
1,2.644451344714445,0.13125481139337952
2,2.487799518248614,0.3976135488837567
3,2.2260849545983707,0.47305619707467284
4,2.0443534290089325,0.49499615088529636
5,1.919379430658677,0.5211701308698999
6,1.8282508289112764,0.5481139337952271
7,1.7494133780984318,0.5719784449576597
8,1.6864124256021835,0.5927636643571979
9,1.6320228015675264,0.6027713625866051
10,1.5849362716955298,0.6154734411085451
11,1.5466967225074768,0.6243264049268669
12,1.5116284068892984,0.6316397228637414
13,1.4817227160229403,0.6374133949191686
14,1.4570144905763514,0.6435719784449576
15,1.4377529656185823,0.6485758275596613
16,1.4209749312961804,0.6570438799076213
17,1.4079466602381538,0.6620477290223249
18,1.398180968621198,0.6647421093148576
19,1.3923739124746883,0.6670515781370285
20,1.3863522129900314,0.6674364896073903
