epoch,train_loss,val_metric
1,2.6232738775365494,0.19591993841416475
2,2.457074200405794,0.43225558121632024
3,2.188542646520278,0.5111624326404927
4,1.9558115846970503,0.5535026943802925
5,1.7867827520650976,0.5658198614318707
6,1.6763213382047766,0.5835257890685143
7,1.592666226274827,0.6058506543494996
8,1.5252607464790344,0.6224018475750578
9,1.470627584878136,0.6377983063895304
10,1.426327663309434,0.6508852963818321
11,1.3875114041216232,0.6612779060816012
12,1.3575377604540657,0.6674364896073903
13,1.330299650921541,0.672440338722094
14,1.3037116001634037,0.6805234795996921
15,1.288647455327651,0.6820631254811393
16,1.2729990026530098,0.687066974595843
17,1.2602140307426453,0.6893764434180139
18,1.2530172046493082,0.6920708237105466
19,1.2459716691690332,0.6909160892994611
20,1.2416737325051252,0.6916859122401847
