epoch,train_loss,val_metric
1,0.9230975267734933,0.5966956739621567
2,0.6089431138114726,0.7157466204133596
3,0.4195959834342307,0.8501456309122136
4,0.35726690343085754,0.863010294497245
5,0.3332024819673376,0.8714419322781437
6,0.32098322174650556,0.8753159836693647
7,0.3085712802219898,0.8791701608554378
8,0.29945498153250266,0.883944147544025
9,0.2911372335033214,0.8839116503228168
10,0.28518308248925717,0.8872881225048374
11,0.2792967980846446,0.8892913230955444
12,0.2762775347904956,0.8912337784883623
13,0.27137187922254524,0.891636687083965
14,0.2685213911406537,0.8946426930100477
15,0.2661182093176436,0.8949830122422565
16,0.2636416553182805,0.8968782630874558
17,0.26507156561029716,0.8978336071724695
18,0.2601912825031483,0.8979031265935472
19,0.2578147089227717,0.8980831277777211
20,0.2572868153135827,0.8979289730981956
