epoch,train_loss,val_metric
1,2.637955525342156,0.1697459584295612
2,2.475064431919771,0.40877598152424943
3,2.2277883291244507,0.4938414164742109
4,2.0219418862286735,0.5296381832178599
5,1.8462930917739868,0.5658198614318707
6,1.712797883678885,0.5869899923017706
7,1.6163299644694609,0.5996920708237106
8,1.5445185443934273,0.6147036181678214
9,1.4872644964386434,0.6285604311008468
10,1.4393132188740898,0.6397228637413395
11,1.4014612751848556,0.6481909160892995
12,1.3712936394354875,0.6562740569668977
13,1.3407497335882748,0.6608929946112394
14,1.3163869205643148,0.6685912240184757
15,1.3007001385969275,0.6755196304849884
16,1.285008546184091,0.6793687451886066
17,1.2725441105225508,0.6828329484218629
18,1.2645050217123592,0.684757505773672
19,1.2584994820987476,0.687066974595843
20,1.2540948215652914,0.6866820631254812
