epoch,train_loss,val_metric
1,2.6279175141278435,0.25688785409390763
2,2.44543219313902,0.35273573923166474
3,2.216834783554077,0.41404734187039194
4,2.0553441398284016,0.46177726038028716
5,1.9373778911197888,0.5005820721769499
6,1.847816625062157,0.53279006596818
7,1.7738661976421581,0.556849049282111
8,1.70815869289286,0.5789677920062087
9,1.653902225634631,0.596429957314707
10,1.6056191149879904,0.6080714008537058
11,1.5677387223524206,0.616220411331005
12,1.5311764829299028,0.6255335661622041
13,1.5018709091579212,0.6301901435778037
14,1.4777697500060587,0.6414435389988359
15,1.4578029127681957,0.6453240201785021
16,1.442605179898879,0.6499805975941017
17,1.428606622359332,0.6530849825378346
18,1.4188594467499678,0.6558013193636011
19,1.4120851895388435,0.6561893674815678
20,1.40837540696649,0.6565774155995343
