epoch,train_loss,val_metric
1,1.003603755159581,0.7168426901312941
2,0.5065577241968602,0.8691825958346188
3,0.35919835897202185,0.8917309438010961
4,0.3205952633885627,0.8926291301404365
5,0.3024759347134448,0.8988801944164293
6,0.28966545500653856,0.8978461535719935
7,0.2822290851080671,0.899815453175134
8,0.2759574770293337,0.9034740023573812
9,0.26834223872803625,0.9031988873156421
10,0.26323998824078987,0.9034557636778616
11,0.25765661508479015,0.9068109971966916
12,0.256382236074894,0.9076296495940047
13,0.25119029308887236,0.9060554917117745
14,0.24793158782289385,0.9080842584905572
15,0.24515845477581025,0.9097248891068359
16,0.24406281741375618,0.9102449839862904
17,0.24126046953049113,0.9098874555804015
18,0.24036284387111664,0.9107190549812425
19,0.23649373219368305,0.9109287004334404
20,0.23919210554437434,0.9106897654056554
