epoch,train_loss,val_metric
1,0.9217142820358276,0.5971693350064956
2,0.6099556647716684,0.7175078532440716
3,0.4656448002825392,0.8468536672573952
4,0.3637307531022011,0.863625859928146
5,0.33354116855783666,0.871870211354339
6,0.3193395856213062,0.875215252046228
7,0.3056782458690887,0.8790806385614748
8,0.29616250268956446,0.8838427148483559
9,0.28780189939635864,0.8848435621131572
10,0.2813747029355232,0.8877646342897558
11,0.2756313497715808,0.889591406151511
12,0.2724311241127075,0.8915165501369975
13,0.2674962911834108,0.8911609130322378
14,0.2644098056757704,0.8948228862024964
15,0.26233174978418555,0.8955605378681046
16,0.25990019294809785,0.8961922745850397
17,0.2611166460082886,0.8976792129995721
18,0.2560158148724982,0.8974712673740268
19,0.2536551204767633,0.897405104942672
20,0.25291419130690557,0.8981569793245541
