epoch,train_loss,val_metric
1,2.6429175909827736,0.13356428021555042
2,2.4865561653585995,0.4080061585835258
3,2.2312428951263428,0.4680523479599692
4,2.0453450574594387,0.4930715935334873
5,1.9157924406668718,0.5300230946882217
6,1.8142816669800703,0.5688991531947653
7,1.7180503606796265,0.5946882217090069
8,1.6343285301152397,0.619707467282525
9,1.56379615909913,0.6331793687451887
10,1.5069518194479101,0.648960739030023
11,1.462335137759938,0.655504234026174
12,1.4253482152433956,0.6635873749037722
13,1.3912938763113583,0.6720554272517321
14,1.3655850852237028,0.6766743648960739
15,1.3461482910548939,0.6832178598922248
16,1.3289001864545487,0.6866820631254812
17,1.3151814762283773,0.6897613548883756
18,1.3057357353322647,0.6909160892994611
19,1.298993906554054,0.6939953810623557
20,1.2925153725287493,0.6947652040030793
