epoch,train_loss,val_metric
1,1.01582530280377,0.6835763194121038
2,0.5315574268077282,0.8487904719741223
3,0.3695986789591769,0.8882077446729304
4,0.3246592990261443,0.8907985508604832
5,0.3057519626110158,0.8974217287303187
6,0.2931592933040984,0.8922611502309836
7,0.28621110668841826,0.8987551522208175
8,0.28067522759133195,0.9000080849851502
9,0.2752276355281789,0.9010864725956836
10,0.27183983421072044,0.9007604399872482
11,0.26747939161797785,0.901830869005395
12,0.26829211845042855,0.9035978268440958
13,0.2640804484169534,0.9016151482121043
14,0.2625133846034395,0.9036720283038845
15,0.2610985919516137,0.9032737116916774
16,0.26135567268158527,0.905597917350991
17,0.2588134133752356,0.9047276237294021
18,0.259212734407567,0.9046824079939922
19,0.25543994738700543,0.9053561244403981
