epoch,train_loss,val_metric
1,1.0264486731366909,0.6026811482220231
2,0.6366170175532078,0.707801255875084
3,0.5108747720718384,0.7683784242464676
4,0.4601640858548753,0.8019026005654024
5,0.43177654996831366,0.8204639886288947
6,0.4133601321818981,0.8297684164522284
7,0.4000399519788458,0.8400534536099813
8,0.3913830071053606,0.8438498916179588
9,0.38387806872104074,0.846124003614393
10,0.3767368995128794,0.8491253308798419
11,0.37208978470335613,0.8508298454506095
12,0.37083466966101464,0.8528477622779841
13,0.3653639740132271,0.8549748403926019
14,0.36211199208777,0.857008523202324
15,0.3621107650564072,0.8571307680936378
16,0.3592409570166405,0.8575196998147538
17,0.3569066615814858,0.8581961854743908
18,0.357865294877519,0.8582935592868366
19,0.35426390348596776,0.8587128237727651
20,0.35395444492076306,0.8587339808211462
