epoch,train_loss,val_metric
1,0.9237878624429094,0.6018903797178484
2,0.6546990927229537,0.6674281773973402
3,0.5414611331959989,0.7157699998236067
4,0.4800280616638508,0.7699722239438266
5,0.44630279731243216,0.7979738825482956
6,0.42305951930106955,0.8098989076821763
7,0.406420517475047,0.8209697712130737
8,0.39488824555214413,0.8259631013826036
9,0.38633101303526696,0.8310562435210027
10,0.3764083433658519,0.8376904620297989
11,0.3711101504082375,0.8404932213080529
12,0.36596677918383413,0.8431748738694321
13,0.3641805657680999,0.8437926731132781
14,0.35890580999090316,0.8478113860037788
15,0.35569247514643565,0.8477694654514549
16,0.3546512059708859,0.8487765267844546
17,0.3520892654327636,0.8500551397901703
18,0.3500086845869714,0.8503634468434916
19,0.35083650071570216,0.8506642623865983
20,0.34931358847212285,0.8505802153162143
