epoch,train_loss,val_metric
1,2.6100813501021443,0.25519630484988454
2,2.4726567338494694,0.33102386451116245
3,2.260476091328789,0.4126250962278676
4,2.096771373468287,0.4665127020785219
5,1.9789085177814258,0.5038491147036182
6,1.8859353451167835,0.5334872979214781
7,1.8064244670026444,0.5558121632024634
8,1.7426243564661812,0.5769822940723633
9,1.6863817607655245,0.5900692840646651
10,1.6407317308818592,0.6020015396458814
11,1.6006476353196537,0.6108545034642032
12,1.564454899114721,0.6193225558121632
13,1.5352571396266712,0.6250962278675904
14,1.5078093865338493,0.628175519630485
15,1.4879554019254797,0.632409545804465
16,1.4701272810206694,0.6397228637413395
17,1.4571356633130241,0.6412625096227867
18,1.4466155381763683,0.6435719784449576
19,1.4415260307929094,0.6439568899153195
20,1.4381035145591288,0.6451116243264049
