epoch,train_loss,val_metric
1,2.6464642146054436,0.22196352347691115
2,2.4928432142033294,0.3356616220411331
3,2.2208628794726204,0.4105549088086923
4,2.0308502632028915,0.46410554908808693
5,1.9041675469454598,0.5102832751261156
6,1.8111125616466297,0.5405510283275126
7,1.7356405819163603,0.5700426852929763
8,1.669185477144578,0.5886689949553745
9,1.6147637367248535,0.6045789677920063
10,1.566584727343391,0.6150562669771051
11,1.5291221317122965,0.6255335661622041
12,1.4929431922295515,0.6325184322856034
13,1.4640637811492472,0.6445479239425689
14,1.4404115922310774,0.6492045013581684
15,1.420827129307915,0.6542491268917345
16,1.4060234462513643,0.6585176561893675
17,1.392331600189209,0.6639503298409003
18,1.3828538375742294,0.6655025223127667
19,1.37619347782696,0.6662786185487001
20,1.372608416220721,0.6678308110205665
