epoch,train_loss,val_metric
1,1.78088880461805,0.8537336412625096
2,0.3926617476870032,0.9068514241724404
3,0.20674793334568248,0.9141647421093149
4,0.10816344629754038,0.9130100076982294
5,0.05925398851361345,0.9168591224018475
6,0.033472633591907865,0.9168591224018475
7,0.022574467967976544,0.918013856812933
8,0.017794275793301707,0.9160892994611239
9,0.01406681485583677,0.9149345650500385
10,0.011286533889634645,0.9207082371054658
11,0.007131274132167592,0.9133949191685913
12,0.005622193196733647,0.9168591224018475
13,0.004410777511486017,0.9183987682832948
