epoch,train_loss,val_metric
1,0.9284147095172963,0.5961225428393783
2,0.6111318644056929,0.717749599466171
3,0.5023680396536563,0.7844890975778978
4,0.45468212594377233,0.8077390470161916
5,0.4259968812161304,0.8237212732057148
6,0.40951018625117364,0.832130377253342
7,0.39606578901727146,0.8405241378248648
8,0.3881408945043036,0.8451776012529931
9,0.3781446177908715,0.8469834234597302
10,0.3742001456783173,0.8504305518828136
11,0.3709344102981243,0.8525494373632699
12,0.36661557643971543,0.8526813785165467
13,0.3624948188345483,0.85545086923502
14,0.3598354287604068,0.8566176209128792
15,0.35917396203000496,0.8567401432427048
16,0.3565499537802757,0.8574149951491795
17,0.36104377153071954,0.8589873267221421
18,0.3543747849920963,0.8593528430616121
19,0.35386691486581845,0.859421709238098
20,0.35212510012565773,0.859459327819099
