epoch,train_loss,val_metric
1,0.9729369252286059,0.5950431793286506
2,0.5813290469189908,0.8076296908577213
3,0.3736601582867034,0.8713417097931752
4,0.3208251008962063,0.8902436043301556
5,0.29626856804528134,0.896647776344757
6,0.28387129027792746,0.8996230771175143
7,0.2712245369845248,0.9015219493149383
8,0.26331803088492534,0.9014869134439037
9,0.2552624039034894,0.9073137184349737
10,0.24912084876856905,0.9075968582631606
11,0.2433516596225982,0.9075971084604368
12,0.2380040195473331,0.9108284091373798
13,0.23547388801073774,0.912676749474113
14,0.23155980091145698,0.9139633095226324
15,0.23090762404051232,0.9132309224069466
16,0.22628896601022558,0.91481899985168
17,0.22465830242380183,0.9147521757979669
18,0.22281891904929851,0.9145883365359722
19,0.2214652584271228,0.9148891926795264
20,0.22124495633105015,0.9148441238286105
