epoch,train_loss,val_metric
1,2.6114648089689365,0.2607683352735739
2,2.4422518926508285,0.35467597982149784
3,2.2247886377222397,0.41133100504462555
4,2.065914683482226,0.4590609235545208
5,1.9483702778816223,0.4970896391152503
6,1.8587824246462654,0.5292976329064804
7,1.784675962784711,0.5545207605743112
8,1.7188004886402803,0.5754753589445091
9,1.6643188876264237,0.5917733798991075
10,1.6158298779936398,0.6049670159099728
11,1.5777348209829891,0.6135040745052387
12,1.5409629835801966,0.6220411331005045
13,1.511473883600796,0.6290259992239038
14,1.4871962736634647,0.6363989134652697
15,1.4671066683881424,0.6437718277066357
16,1.4517510182717268,0.6472642607683353
17,1.4376804022228016,0.6503686457120683
18,1.427839622778051,0.6526969344198681
19,1.4210590579930473,0.653861078773768
20,1.4172791207537931,0.6542491268917345
