epoch,train_loss,val_metric
1,2.642400685478659,0.24020178502134265
2,2.4693364045199226,0.3449747768723322
3,2.209184625569512,0.41482343810632516
4,2.0358690409099354,0.46216530849825377
5,1.9146227696362663,0.5064027939464494
6,1.8238877969629623,0.5378346915017462
7,1.7495570743785185,0.5618936748156771
8,1.6837429158827837,0.5859526581296081
9,1.6296199279672958,0.6034148234381064
10,1.5815651381717009,0.6123399301513388
11,1.5440497573684244,0.6212650368645712
12,1.507808183922487,0.629802095459837
13,1.478826270383947,0.6363989134652697
14,1.455041156095617,0.6449359720605355
15,1.4353413722094368,0.6511447419480015
16,1.420413076877594,0.6546371750097012
17,1.4066147874383366,0.6585176561893675
18,1.397045026807224,0.6616220411331005
19,1.3903374671936035,0.6620100892510671
20,1.386715086067424,0.6627861854870004
